=VLOOKUP(IF($W$6="",L8,IF($W$6="O",O8,IF($W$6="R",R8,U8))),TPecap!$B$6:TPecap!$D$1666,1,TRUE)

67815  -> 9308.60

9308.6	67689	67845	9308.6



CONTENT	>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>				ELEVATION		ELEVATION>>>>>>>		>>>>>>>	CONTENT
																		
70462	9310.3	70367	70527	0.059375	9310.36		9310.36	70367	70527	70463
                                        
GAGE	0	0.10																
9197.7	417	422	9197.7															
9197.8	422	427	9197.8															
9197.9	427	431	9197.9															
9198.0	431	436	9198.0															
9198.1	436	441	9198.1															
9198.2	441	445	9198.2															
9198.3	445	450	9198.3															
9198.4	450	455	9198.4															
9198.5	455	460	9198.5															
9198.6	460	465	9198.6															
9198.7	465	469	9198.7															
9198.8	469	474	9198.8															
9198.9	474	479	9198.9															
9199.0	479	484	9199.0															
9199.1	484	489	9199.1															
9199.2	489	494	9199.2															
9199.3	494	499	9199.3															
9199.4	499	504	9199.4															
9199.5	504	509	9199.5															
9199.6	509	515	9199.6															
9199.7	515	520	9199.7															
9199.8	520	525	9199.8															
9199.9	525	530	9199.9															
9200.0	530	535	9200.0															
9200.1	535	541	9200.1															
9200.2	541	546	9200.2															
9200.3	546	551	9200.3															
9200.4	551	557	9200.4															
9200.5	557	562	9200.5															
9200.6	562	568	9200.6															
9200.7	568	573	9200.7															
9200.8	573	579	9200.8															
9200.9	579	585	9200.9															
9201.0	585	591	9201.0															
9201.1	591	596	9201.1															
9201.2	596	602	9201.2															
9201.3	602	608	9201.3															
9201.4	608	614	9201.4															
9201.5	614	620	9201.5															
9201.6	620	626	9201.6															
9201.7	626	633	9201.7															
9201.8	633	639	9201.8															
9201.9	639	645	9201.9															
9202.0	645	652	9202.0															
9202.1	652	658	9202.1															
9202.2	658	664	9202.2															
9202.3	664	671	9202.3															
9202.4	671	678	9202.4															
9202.5	678	684	9202.5															
9202.6	684	691	9202.6															
9202.7	691	698	9202.7															
9202.8	698	704	9202.8															
9202.9	704	711	9202.9															
9203.0	711	718	9203.0															
9203.1	718	725	9203.1															
9203.2	725	732	9203.2															
9203.3	732	739	9203.3															
9203.4	739	746	9203.4															
9203.5	746	753	9203.5															
9203.6	753	761	9203.6															
9203.7	761	768	9203.7															
9203.8	768	775	9203.8															
9203.9	775	783	9203.9															
9204.0	783	790	9204.0															
9204.1	790	798	9204.1															
9204.2	798	805	9204.2															
9204.3	805	813	9204.3															
9204.4	813	821	9204.4															
9204.5	821	828	9204.5															
9204.6	828	836	9204.6															
9204.7	836	844	9204.7															
9204.8	844	852	9204.8															
9204.9	852	860	9204.9															
9205.0	860	868	9205.0															
9205.1	868	876	9205.1															
9205.2	876	884	9205.2															
9205.3	884	892	9205.3															
9205.4	892	901	9205.4															
9205.5	901	909	9205.5															
9205.6	909	917	9205.6															
9205.7	917	926	9205.7															
9205.8	926	934	9205.8															
9205.9	934	943	9205.9															
9206.0	943	951	9206.0															
9206.1	951	960	9206.1															
9206.2	960	969	9206.2															
9206.3	969	977	9206.3															
9206.4	977	986	9206.4															
9206.5	986	995	9206.5															
9206.6	995	1004	9206.6															
9206.7	1004	1013	9206.7															
9206.8	1013	1022	9206.8															
9206.9	1022	1031	9206.9															
9207.0	1031	1040	9207.0															
9207.1	1040	1050	9207.1															
9207.2	1050	1059	9207.2															
9207.3	1059	1068	9207.3															
9207.4	1068	1078	9207.4															
9207.5	1078	1087	9207.5															
9207.6	1087	1096	9207.6															
9207.7	1096	1106	9207.7															
9207.8	1106	1116	9207.8															
9207.9	1116	1125	9207.9															
9208.0	1125	1135	9208.0															
9208.1	1135	1145	9208.1															
9208.2	1145	1154	9208.2															
9208.3	1154	1164	9208.3															
9208.4	1164	1174	9208.4															
9208.5	1174	1184	9208.5															
9208.6	1184	1194	9208.6															
9208.7	1194	1204	9208.7															
9208.8	1204	1215	9208.8															
9208.9	1215	1225	9208.9															
9209.0	1225	1235	9209.0															
9209.1	1235	1245	9209.1															
9209.2	1245	1256	9209.2															
9209.3	1256	1266	9209.3															
9209.4	1266	1277	9209.4															
9209.5	1277	1287	9209.5															
9209.6	1287	1298	9209.6															
9209.7	1298	1309	9209.7															
9209.8	1309	1319	9209.8															
9209.9	1319	1330	9209.9															
9210.0	1330	1341	9210.0															
9210.1	1341	1352	9210.1															
9210.2	1352	1363	9210.2															
9210.3	1363	1374	9210.3															
9210.4	1374	1385	9210.4															
9210.5	1385	1396	9210.5															
9210.6	1396	1407	9210.6															
9210.7	1407	1419	9210.7															
9210.8	1419	1430	9210.8															
9210.9	1430	1442	9210.9															
9211.0	1442	1453	9211.0															
9211.1	1453	1465	9211.1															
9211.2	1465	1477	9211.2															
9211.3	1477	1488	9211.3															
9211.4	1488	1500	9211.4															
9211.5	1500	1512	9211.5															
9211.6	1512	1524	9211.6															
9211.7	1524	1536	9211.7															
9211.8	1536	1549	9211.8															
9211.9	1549	1561	9211.9															
9212.0	1561	1573	9212.0															
9212.1	1573	1586	9212.1															
9212.2	1586	1598	9212.2															
9212.3	1598	1611	9212.3															
9212.4	1611	1623	9212.4															
9212.5	1623	1636	9212.5															
9212.6	1636	1649	9212.6															
9212.7	1649	1661	9212.7															
9212.8	1661	1674	9212.8															
9212.9	1674	1687	9212.9															
9213.0	1687	1700	9213.0															
9213.1	1700	1713	9213.1															
9213.2	1713	1727	9213.2															
9213.3	1727	1740	9213.3															
9213.4	1740	1753	9213.4															
9213.5	1753	1767	9213.5															
9213.6	1767	1780	9213.6															
9213.7	1780	1794	9213.7															
9213.8	1794	1807	9213.8															
9213.9	1807	1821	9213.9															
9214.0	1821	1835	9214.0															
9214.1	1835	1849	9214.1															
9214.2	1849	1863	9214.2															
9214.3	1863	1877	9214.3															
9214.4	1877	1891	9214.4															
9214.5	1891	1905	9214.5															
9214.6	1905	1919	9214.6															
9214.7	1919	1934	9214.7															
9214.8	1934	1948	9214.8															
9214.9	1948	1963	9214.9															
9215.0	1963	1977	9215.0															
9215.1	1977	1992	9215.1															
9215.2	1992	2006	9215.2															
9215.3	2006	2021	9215.3															
9215.4	2021	2036	9215.4															
9215.5	2036	2051	9215.5															
9215.6	2051	2066	9215.6															
9215.7	2066	2081	9215.7															
9215.8	2081	2096	9215.8															
9215.9	2096	2111	9215.9															
9216.0	2111	2126	9216.0															
9216.1	2126	2142	9216.1															
9216.2	2142	2157	9216.2															
9216.3	2157	2173	9216.3															
9216.4	2173	2188	9216.4															
9216.5	2188	2204	9216.5															
9216.6	2204	2220	9216.6															
9216.7	2220	2235	9216.7															
9216.8	2235	2251	9216.8															
9216.9	2251	2267	9216.9															
9217.0	2267	2283	9217.0															
9217.1	2283	2299	9217.1															
9217.2	2299	2316	9217.2															
9217.3	2316	2332	9217.3															
9217.4	2332	2348	9217.4															
9217.5	2348	2365	9217.5															
9217.6	2365	2381	9217.6															
9217.7	2381	2398	9217.7															
9217.8	2398	2414	9217.8															
9217.9	2414	2431	9217.9															
9218.0	2431	2448	9218.0															
9218.1	2448	2464	9218.1															
9218.2	2464	2481	9218.2															
9218.3	2481	2498	9218.3															
9218.4	2498	2515	9218.4															
9218.5	2515	2532	9218.5															
9218.6	2532	2550	9218.6															
9218.7	2550	2567	9218.7															
9218.8	2567	2584	9218.8															
9218.9	2584	2602	9218.9															
9219.0	2602	2619	9219.0															
9219.1	2619	2637	9219.1															
9219.2	2637	2654	9219.2															
9219.3	2654	2672	9219.3															
9219.4	2672	2690	9219.4															
9219.5	2690	2708	9219.5															
9219.6	2708	2726	9219.6															
9219.7	2726	2744	9219.7															
9219.8	2744	2762	9219.8															
9219.9	2762	2780	9219.9															
9220.0	2780	2798	9220.0															
9220.1	2798	2817	9220.1															
9220.2	2817	2835	9220.2															
9220.3	2835	2854	9220.3															
9220.4	2854	2872	9220.4															
9220.5	2872	2891	9220.5															
9220.6	2891	2910	9220.6															
9220.7	2910	2929	9220.7															
9220.8	2929	2948	9220.8															
9220.9	2948	2968	9220.9															
9221.0	2968	2987	9221.0															
9221.1	2987	3007	9221.1															
9221.2	3007	3026	9221.2															
9221.3	3026	3046	9221.3															
9221.4	3046	3066	9221.4															
9221.5	3066	3086	9221.5															
9221.6	3086	3106	9221.6															
9221.7	3106	3126	9221.7															
9221.8	3126	3146	9221.8															
9221.9	3146	3167	9221.9															
9222.0	3167	3187	9222.0															
9222.1	3187	3208	9222.1															
9222.2	3208	3228	9222.2															
9222.3	3228	3249	9222.3															
9222.4	3249	3270	9222.4															
9222.5	3270	3291	9222.5															
9222.6	3291	3313	9222.6															
9222.7	3313	3334	9222.7															
9222.8	3334	3355	9222.8															
9222.9	3355	3377	9222.9															
9223.0	3377	3398	9223.0															
9223.1	3398	3420	9223.1															
9223.2	3420	3442	9223.2															
9223.3	3442	3464	9223.3															
9223.4	3464	3486	9223.4															
9223.5	3486	3508	9223.5															
9223.6	3508	3531	9223.6															
9223.7	3531	3553	9223.7															
9223.8	3553	3576	9223.8															
9223.9	3576	3598	9223.9															
9224.0	3598	3621	9224.0															
9224.1	3621	3644	9224.1															
9224.2	3644	3667	9224.2															
9224.3	3667	3690	9224.3															
9224.4	3690	3713	9224.4															
9224.5	3713	3737	9224.5															
9224.6	3737	3760	9224.6															
9224.7	3760	3784	9224.7															
9224.8	3784	3807	9224.8															
9224.9	3807	3831	9224.9															
9225.0	3831	3855	9225.0															
9225.1	3855	3879	9225.1															
9225.2	3879	3903	9225.2															
9225.3	3903	3928	9225.3															
9225.4	3928	3952	9225.4															
9225.5	3952	3976	9225.5															
9225.6	3976	4001	9225.6															
9225.7	4001	4026	9225.7															
9225.8	4026	4050	9225.8															
9225.9	4050	4075	9225.9															
9226.0	4075	4100	9226.0															
9226.1	4100	4126	9226.1															
9226.2	4126	4151	9226.2															
9226.3	4151	4176	9226.3															
9226.4	4176	4202	9226.4															
9226.5	4202	4227	9226.5															
9226.6	4227	4253	9226.6															
9226.7	4253	4279	9226.7															
9226.8	4279	4305	9226.8															
9226.9	4305	4331	9226.9															
9227.0	4331	4357	9227.0															
9227.1	4357	4383	9227.1															
9227.2	4383	4410	9227.2															
9227.3	4410	4436	9227.3															
9227.4	4436	4463	9227.4															
9227.5	4463	4490	9227.5															
9227.6	4490	4516	9227.6															
9227.7	4516	4543	9227.7															
9227.8	4543	4570	9227.8															
9227.9	4570	4598	9227.9															
9228.0	4598	4625	9228.0															
9228.1	4625	4652	9228.1															
9228.2	4652	4680	9228.2															
9228.3	4680	4707	9228.3															
9228.4	4707	4735	9228.4															
9228.5	4735	4763	9228.5															
9228.6	4763	4791	9228.6															
9228.7	4791	4819	9228.7															
9228.8	4819	4847	9228.8															
9228.9	4847	4876	9228.9															
9229.0	4876	4904	9229.0															
9229.1	4904	4933	9229.1															
9229.2	4933	4961	9229.2															
9229.3	4961	4990	9229.3															
9229.4	4990	5019	9229.4															
9229.5	5019	5048	9229.5															
